
Ammo_AmmunitionBox_AC_2_Quicsell,AmmunitionBox,0,5
Ammo_AmmunitionBox_AC_2_Quicsell_double,AmmunitionBox,0,4
Ammo_AmmunitionBox_AC_5_Quicsell,AmmunitionBox,0,5
Ammo_AmmunitionBox_AC_5_Quicsell_double,AmmunitionBox,0,4
Ammo_AmmunitionBox_AC_10_Quicsell,AmmunitionBox,0,5
Ammo_AmmunitionBox_AC_10_Quicsell_double,AmmunitionBox,0,4
Ammo_AmmunitionBox_AC_2_Quicsell0,AmmunitionBox,0,5
Ammo_AmmunitionBox_AC_2_Quicsell0_double,AmmunitionBox,0,4
Ammo_AmmunitionBox_LRM_Quicsell,AmmunitionBox,0,5
Ammo_AmmunitionBox_LRM_Quicsell_double,AmmunitionBox,0,4
Ammo_AmmunitionBox_MRM_Quicsell,AmmunitionBox,0,3
Ammo_AmmunitionBox_MRM_Quicsell_Double,AmmunitionBox,0,2
Ammo_AmmunitionBox_SRM_Quicsell,AmmunitionBox,0,5
Ammo_AmmunitionBox_SRM_Quicsell_Double,AmmunitionBox,0,4
